time,elapsed_seconds,message
18:40:04,1.45e-05,LinearAnalysis::calc_posterior() form JtQJ
18:40:04,2.28e-05,LinearAnalysis::calc_posterior() invert prior parcov
18:40:04,3.17e-05,LinearAnalysis::calc_posterior() form posterior parcov
18:40:04,1.01e-05,LinearAnalysis::calc_posterior() invert posterior parcov
18:40:04,6.1e-06,inverting non-diagonal matrix in place
18:40:57,52.8709,completed iteration 3
18:40:57,0.0119482,beginning iteration 4
18:40:57,0.0002728,commencing to build jacobian parameter sets
18:40:57,0.001378,jacobian parameter sets built, commencing model runs
18:41:14,16.9681,jacobian runs complete, processing runs
18:41:14,0.0001811,processing jacobian runs complete
18:41:14,1.41e-05,saving jacobian and sen files
18:41:14,0.0009758,commencing calculation of upgrade vector
18:41:14,0.0001305,forming JtQJ matrix
18:41:14,1.83e-05,commencing to scale JtQJ matrix- first SVD...
18:41:14,7.3e-06,starting REDSVD
18:41:14,2.22e-05,retrieving REDSVD components
18:41:14,1.78e-05,triming REDSVD components to 2elements
18:41:14,2.98e-05,done REDSVD
18:41:14,1.66e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,8.9e-06,JS
18:41:14,1.47e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:41:14,2.6e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,1.01e-05,commencing SVD factorization of lambda-scaled JtQJ
18:41:14,9.2e-06,starting REDSVD
18:41:14,1.76e-05,retrieving REDSVD components
18:41:14,1.29e-05,triming REDSVD components to 2elements
18:41:14,8.1e-06,done REDSVD
18:41:14,8e-06,SVD factorization complete
18:41:14,8.23e-05,commencing linear algebra multiplication to compute ugrade
18:41:14,1.74e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:41:14,8e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:41:14,7.9e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:41:14,3.45e-05,linear algebra multiplication to compute ugrade complete
18:41:14,3.32e-05,commencing check of parameter bounds and gradients
18:41:14,0.0012935,beginning upgrade vector calculations, lambda = 0.1
18:41:14,0.0001604,commencing calculation of upgrade vector
18:41:14,0.0001443,forming JtQJ matrix
18:41:14,1.99e-05,commencing to scale JtQJ matrix- first SVD...
18:41:14,8e-06,starting REDSVD
18:41:14,2.19e-05,retrieving REDSVD components
18:41:14,3.02e-05,triming REDSVD components to 2elements
18:41:14,1.67e-05,done REDSVD
18:41:14,1.74e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,6.4e-06,JS
18:41:14,1e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:41:14,3.43e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,1.06e-05,commencing SVD factorization of lambda-scaled JtQJ
18:41:14,1.24e-05,starting REDSVD
18:41:14,1.38e-05,retrieving REDSVD components
18:41:14,1.36e-05,triming REDSVD components to 2elements
18:41:14,1.23e-05,done REDSVD
18:41:14,7.2e-06,SVD factorization complete
18:41:14,8.74e-05,commencing linear algebra multiplication to compute ugrade
18:41:14,8.7e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:41:14,1.21e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:41:14,1.33e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:41:14,2.69e-05,linear algebra multiplication to compute ugrade complete
18:41:14,1.29e-05,commencing check of parameter bounds and gradients
18:41:14,9e-06,commencing calculation of upgrade vector
18:41:14,0.0001226,forming JtQJ matrix
18:41:14,3.38e-05,commencing to scale JtQJ matrix- first SVD...
18:41:14,6.7e-06,starting REDSVD
18:41:14,1.3e-05,retrieving REDSVD components
18:41:14,8.7e-06,triming REDSVD components to 2elements
18:41:14,1.07e-05,done REDSVD
18:41:14,1.1e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,9.1e-06,JS
18:41:14,8.8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:41:14,2.57e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,1.01e-05,commencing SVD factorization of lambda-scaled JtQJ
18:41:14,8.7e-06,starting REDSVD
18:41:14,1.32e-05,retrieving REDSVD components
18:41:14,1.21e-05,triming REDSVD components to 2elements
18:41:14,7e-06,done REDSVD
18:41:14,6.4e-06,SVD factorization complete
18:41:14,7.17e-05,commencing linear algebra multiplication to compute ugrade
18:41:14,1.4e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:41:14,8.2e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:41:14,8.3e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:41:14,2.78e-05,linear algebra multiplication to compute ugrade complete
18:41:14,1.13e-05,commencing check of parameter bounds
18:41:14,7.3e-06,limiting out of bounds pars
18:41:14,5.09e-05,change limit/bound enforement for lambda 0.1: ,, scaling factor: 1
18:41:14,7e-06,checking for denormal floating point values
18:41:14,9.4e-06,transforming upgrade pars to model pars
18:41:14,1.6e-05,writing upgrade vector to csv file
18:41:14,0.000319,beginning upgrade vector calculations, lambda = 1
18:41:14,0.000101,commencing calculation of upgrade vector
18:41:14,0.00015,forming JtQJ matrix
18:41:14,4.65e-05,commencing to scale JtQJ matrix- first SVD...
18:41:14,9.8e-06,starting REDSVD
18:41:14,1.48e-05,retrieving REDSVD components
18:41:14,2.83e-05,triming REDSVD components to 2elements
18:41:14,7.3e-06,done REDSVD
18:41:14,1.18e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,5.7e-06,JS
18:41:14,8.5e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:41:14,2.81e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,5.9e-06,commencing SVD factorization of lambda-scaled JtQJ
18:41:14,5.6e-06,starting REDSVD
18:41:14,1.18e-05,retrieving REDSVD components
18:41:14,7.7e-06,triming REDSVD components to 2elements
18:41:14,9.2e-06,done REDSVD
18:41:14,9e-06,SVD factorization complete
18:41:14,8.91e-05,commencing linear algebra multiplication to compute ugrade
18:41:14,8.7e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:41:14,8.2e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:41:14,7.9e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:41:14,2.67e-05,linear algebra multiplication to compute ugrade complete
18:41:14,1.35e-05,commencing check of parameter bounds and gradients
18:41:14,8.2e-06,commencing calculation of upgrade vector
18:41:14,0.0001005,forming JtQJ matrix
18:41:14,3.38e-05,commencing to scale JtQJ matrix- first SVD...
18:41:14,5.9e-06,starting REDSVD
18:41:14,1.23e-05,retrieving REDSVD components
18:41:14,1.04e-05,triming REDSVD components to 2elements
18:41:14,1.37e-05,done REDSVD
18:41:14,1.46e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,8.6e-06,JS
18:41:14,1.22e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:41:14,2.82e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,1.39e-05,commencing SVD factorization of lambda-scaled JtQJ
18:41:14,1.48e-05,starting REDSVD
18:41:14,1.58e-05,retrieving REDSVD components
18:41:14,1.41e-05,triming REDSVD components to 2elements
18:41:14,8.6e-06,done REDSVD
18:41:14,8.2e-06,SVD factorization complete
18:41:14,0.0001144,commencing linear algebra multiplication to compute ugrade
18:41:14,1.19e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:41:14,1.1e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:41:14,1.11e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:41:14,2.87e-05,linear algebra multiplication to compute ugrade complete
18:41:14,1.51e-05,commencing check of parameter bounds
18:41:14,2.4e-05,limiting out of bounds pars
18:41:14,2.64e-05,change limit/bound enforement for lambda 1: ,, scaling factor: 1
18:41:14,1.04e-05,checking for denormal floating point values
18:41:14,9.4e-06,transforming upgrade pars to model pars
18:41:14,1.22e-05,writing upgrade vector to csv file
18:41:14,0.0002473,beginning upgrade vector calculations, lambda = 10
18:41:14,0.0001113,commencing calculation of upgrade vector
18:41:14,0.0001589,forming JtQJ matrix
18:41:14,2.99e-05,commencing to scale JtQJ matrix- first SVD...
18:41:14,1.1e-05,starting REDSVD
18:41:14,1.86e-05,retrieving REDSVD components
18:41:14,3.17e-05,triming REDSVD components to 2elements
18:41:14,2.14e-05,done REDSVD
18:41:14,1.36e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,6.64e-05,JS
18:41:14,2.91e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:41:14,2.17e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,9e-06,commencing SVD factorization of lambda-scaled JtQJ
18:41:14,6.2e-06,starting REDSVD
18:41:14,1.61e-05,retrieving REDSVD components
18:41:14,8.4e-06,triming REDSVD components to 2elements
18:41:14,6.6e-06,done REDSVD
18:41:14,6.2e-06,SVD factorization complete
18:41:14,6.74e-05,commencing linear algebra multiplication to compute ugrade
18:41:14,7.9e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:41:14,7.6e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:41:14,8.5e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:41:14,3.7e-05,linear algebra multiplication to compute ugrade complete
18:41:14,1.28e-05,commencing check of parameter bounds and gradients
18:41:14,1.05e-05,commencing calculation of upgrade vector
18:41:14,9.43e-05,forming JtQJ matrix
18:41:14,2.92e-05,commencing to scale JtQJ matrix- first SVD...
18:41:14,5.6e-06,starting REDSVD
18:41:14,1.19e-05,retrieving REDSVD components
18:41:14,7.8e-06,triming REDSVD components to 2elements
18:41:14,8.3e-06,done REDSVD
18:41:14,1.04e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,5.5e-06,JS
18:41:14,8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:41:14,1.56e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,5.6e-06,commencing SVD factorization of lambda-scaled JtQJ
18:41:14,5.5e-06,starting REDSVD
18:41:14,1.45e-05,retrieving REDSVD components
18:41:14,7.4e-06,triming REDSVD components to 2elements
18:41:14,6.2e-06,done REDSVD
18:41:14,5.7e-06,SVD factorization complete
18:41:14,6.13e-05,commencing linear algebra multiplication to compute ugrade
18:41:14,7.5e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:41:14,7.7e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:41:14,7.9e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:41:14,1.74e-05,linear algebra multiplication to compute ugrade complete
18:41:14,1.12e-05,commencing check of parameter bounds
18:41:14,6.3e-06,limiting out of bounds pars
18:41:14,2.83e-05,change limit/bound enforement for lambda 10: ,, scaling factor: 1
18:41:14,6.5e-06,checking for denormal floating point values
18:41:14,6.7e-06,transforming upgrade pars to model pars
18:41:14,6.3e-06,writing upgrade vector to csv file
18:41:14,0.0002185,beginning upgrade vector calculations, lambda = 100
18:41:14,5.44e-05,commencing calculation of upgrade vector
18:41:14,0.0001054,forming JtQJ matrix
18:41:14,1.99e-05,commencing to scale JtQJ matrix- first SVD...
18:41:14,6.8e-06,starting REDSVD
18:41:14,1.49e-05,retrieving REDSVD components
18:41:14,3.48e-05,triming REDSVD components to 2elements
18:41:14,7.3e-06,done REDSVD
18:41:14,1.06e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,5.6e-06,JS
18:41:14,8.2e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:41:14,1.78e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,9.1e-06,commencing SVD factorization of lambda-scaled JtQJ
18:41:14,8.7e-06,starting REDSVD
18:41:14,1.6e-05,retrieving REDSVD components
18:41:14,8.9e-06,triming REDSVD components to 2elements
18:41:14,8.6e-06,done REDSVD
18:41:14,9.8e-06,SVD factorization complete
18:41:14,6.47e-05,commencing linear algebra multiplication to compute ugrade
18:41:14,5.16e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:41:14,1.39e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:41:14,1.23e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:41:14,2.94e-05,linear algebra multiplication to compute ugrade complete
18:41:14,1.49e-05,commencing check of parameter bounds and gradients
18:41:14,9.5e-06,commencing calculation of upgrade vector
18:41:14,0.0001153,forming JtQJ matrix
18:41:14,3.77e-05,commencing to scale JtQJ matrix- first SVD...
18:41:14,6.5e-06,starting REDSVD
18:41:14,1.25e-05,retrieving REDSVD components
18:41:14,1.13e-05,triming REDSVD components to 2elements
18:41:14,6.6e-06,done REDSVD
18:41:14,1.04e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,5.7e-06,JS
18:41:14,8.1e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:41:14,4.26e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,6.5e-06,commencing SVD factorization of lambda-scaled JtQJ
18:41:14,5.6e-06,starting REDSVD
18:41:14,1.17e-05,retrieving REDSVD components
18:41:14,7.7e-06,triming REDSVD components to 2elements
18:41:14,6.2e-06,done REDSVD
18:41:14,8.8e-06,SVD factorization complete
18:41:14,6.4e-05,commencing linear algebra multiplication to compute ugrade
18:41:14,7.6e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:41:14,7.4e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:41:14,7.4e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:41:14,1.72e-05,linear algebra multiplication to compute ugrade complete
18:41:14,1.02e-05,commencing check of parameter bounds
18:41:14,6.2e-06,limiting out of bounds pars
18:41:14,2.45e-05,change limit/bound enforement for lambda 100: ,, scaling factor: 1
18:41:14,6.1e-06,checking for denormal floating point values
18:41:14,6.5e-06,transforming upgrade pars to model pars
18:41:14,9e-06,writing upgrade vector to csv file
18:41:14,0.0001604,beginning upgrade vector calculations, lambda = 1000
18:41:14,4.65e-05,commencing calculation of upgrade vector
18:41:14,9.51e-05,forming JtQJ matrix
18:41:14,2.03e-05,commencing to scale JtQJ matrix- first SVD...
18:41:14,6e-06,starting REDSVD
18:41:14,1.25e-05,retrieving REDSVD components
18:41:14,2.67e-05,triming REDSVD components to 2elements
18:41:14,6.8e-06,done REDSVD
18:41:14,1.34e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,5.7e-06,JS
18:41:14,8.1e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:41:14,1.54e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,5.8e-06,commencing SVD factorization of lambda-scaled JtQJ
18:41:14,5.6e-06,starting REDSVD
18:41:14,1.15e-05,retrieving REDSVD components
18:41:14,7.6e-06,triming REDSVD components to 2elements
18:41:14,6.3e-06,done REDSVD
18:41:14,5.8e-06,SVD factorization complete
18:41:14,6.14e-05,commencing linear algebra multiplication to compute ugrade
18:41:14,7.4e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:41:14,7.2e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:41:14,7.3e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:41:14,2.01e-05,linear algebra multiplication to compute ugrade complete
18:41:14,1e-05,commencing check of parameter bounds and gradients
18:41:14,7.3e-06,commencing calculation of upgrade vector
18:41:14,9.16e-05,forming JtQJ matrix
18:41:14,2.54e-05,commencing to scale JtQJ matrix- first SVD...
18:41:14,6.2e-06,starting REDSVD
18:41:14,1.6e-05,retrieving REDSVD components
18:41:14,1.1e-05,triming REDSVD components to 2elements
18:41:14,1e-05,done REDSVD
18:41:14,1.3e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,5.5e-06,JS
18:41:14,8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:41:14,1.49e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:41:14,5.7e-06,commencing SVD factorization of lambda-scaled JtQJ
18:41:14,5.5e-06,starting REDSVD
18:41:14,1.29e-05,retrieving REDSVD components
18:41:14,8.5e-06,triming REDSVD components to 2elements
18:41:14,6.2e-06,done REDSVD
18:41:14,5.8e-06,SVD factorization complete
18:41:14,8.5e-05,commencing linear algebra multiplication to compute ugrade
18:41:14,7.7e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:41:14,7.3e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:41:14,7.2e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:41:14,3.23e-05,linear algebra multiplication to compute ugrade complete
18:41:14,1.04e-05,commencing check of parameter bounds
18:41:14,6.1e-06,limiting out of bounds pars
18:41:14,2.41e-05,change limit/bound enforement for lambda 1000: ,, scaling factor: 1
18:41:14,5.9e-06,checking for denormal floating point values
18:41:14,6.4e-06,transforming upgrade pars to model pars
18:41:14,6.1e-06,writing upgrade vector to csv file
18:41:14,0.0006067,LinearAnalysis::glm_iter_fosm
18:41:14,4.91e-05,starting FOSM uncertainty analyses for iteration 3
18:41:14,0.0007646,loading obscov
18:41:14,4.52e-05,loading parcov
18:41:14,3.32e-05,set_predictions
18:41:14,1.76e-05,parameter fosm calcs
18:41:14,6.9e-06,LinearAnalysis::calc_posterior
18:41:14,5.9e-06,LinearAnalysis::align
18:41:14,7.5e-06,LinearAnalysis::prior_prediction_variance()::invert obscov
18:41:14,6e-06,inverting diagonal matrix in place
18:41:14,8.9e-06,LinearAnalysis::calc_posterior() form JtQJ
18:41:14,2.2e-05,LinearAnalysis::calc_posterior() invert prior parcov
18:41:14,1.9e-05,LinearAnalysis::calc_posterior() form posterior parcov
18:41:14,8.8e-06,LinearAnalysis::calc_posterior() invert posterior parcov
18:41:14,5.7e-06,inverting non-diagonal matrix in place
18:42:06,52.1136,completed iteration 4
18:42:06,0.016261,beginning iteration 5
18:42:06,0.0001219,commencing to build jacobian parameter sets
18:42:06,0.0023602,jacobian parameter sets built, commencing model runs
18:42:44,37.6928,jacobian runs complete, processing runs
18:42:44,0.0011563,processing jacobian runs complete
18:42:44,1.69e-05,saving jacobian and sen files
18:42:44,0.0010317,commencing calculation of upgrade vector
18:42:44,7.99e-05,forming JtQJ matrix
18:42:44,1.92e-05,commencing to scale JtQJ matrix- first SVD...
18:42:44,8.1e-06,starting REDSVD
18:42:44,1.71e-05,retrieving REDSVD components
18:42:44,1.48e-05,triming REDSVD components to 2elements
18:42:44,8e-06,done REDSVD
18:42:44,1.7e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,6.7e-06,JS
18:42:44,7.8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:42:44,2.14e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,6.2e-06,commencing SVD factorization of lambda-scaled JtQJ
18:42:44,5.4e-06,starting REDSVD
18:42:44,1.44e-05,retrieving REDSVD components
18:42:44,1.05e-05,triming REDSVD components to 2elements
18:42:44,6.6e-06,done REDSVD
18:42:44,6e-06,SVD factorization complete
18:42:44,7.38e-05,commencing linear algebra multiplication to compute ugrade
18:42:44,9.5e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:42:44,9.1e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:42:44,8.5e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:42:44,2.78e-05,linear algebra multiplication to compute ugrade complete
18:42:44,1.16e-05,commencing check of parameter bounds and gradients
18:42:44,0.001191,beginning upgrade vector calculations, lambda = 0.1
18:42:44,0.0002723,commencing calculation of upgrade vector
18:42:44,0.0001712,forming JtQJ matrix
18:42:44,4.05e-05,commencing to scale JtQJ matrix- first SVD...
18:42:44,1.05e-05,starting REDSVD
18:42:44,2.38e-05,retrieving REDSVD components
18:42:44,1.47e-05,triming REDSVD components to 2elements
18:42:44,1.03e-05,done REDSVD
18:42:44,2.01e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,9.4e-06,JS
18:42:44,2.15e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:42:44,2.96e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,2.7e-05,commencing SVD factorization of lambda-scaled JtQJ
18:42:44,1.04e-05,starting REDSVD
18:42:44,1.68e-05,retrieving REDSVD components
18:42:44,2.61e-05,triming REDSVD components to 2elements
18:42:44,1.36e-05,done REDSVD
18:42:44,8.6e-06,SVD factorization complete
18:42:44,0.000164,commencing linear algebra multiplication to compute ugrade
18:42:44,1.23e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:42:44,1.06e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:42:44,1.07e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:42:44,5.74e-05,linear algebra multiplication to compute ugrade complete
18:42:44,2.27e-05,commencing check of parameter bounds and gradients
18:42:44,1.8e-05,commencing calculation of upgrade vector
18:42:44,0.0001278,forming JtQJ matrix
18:42:44,1.9e-05,commencing to scale JtQJ matrix- first SVD...
18:42:44,1.3e-05,starting REDSVD
18:42:44,1.99e-05,retrieving REDSVD components
18:42:44,1.72e-05,triming REDSVD components to 2elements
18:42:44,1.03e-05,done REDSVD
18:42:44,1.66e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,9e-06,JS
18:42:44,1.23e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:42:44,2.73e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,1.28e-05,commencing SVD factorization of lambda-scaled JtQJ
18:42:44,7.6e-06,starting REDSVD
18:42:44,1.52e-05,retrieving REDSVD components
18:42:44,1.38e-05,triming REDSVD components to 2elements
18:42:44,8.1e-06,done REDSVD
18:42:44,7.5e-06,SVD factorization complete
18:42:44,8.81e-05,commencing linear algebra multiplication to compute ugrade
18:42:44,1.3e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:42:44,9.9e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:42:44,1.01e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:42:44,2.3e-05,linear algebra multiplication to compute ugrade complete
18:42:44,1.37e-05,commencing check of parameter bounds
18:42:44,2.22e-05,limiting out of bounds pars
18:42:44,3.68e-05,change limit/bound enforement for lambda 0.1: ,, scaling factor: 1
18:42:44,2.49e-05,checking for denormal floating point values
18:42:44,2.26e-05,transforming upgrade pars to model pars
18:42:44,1.59e-05,writing upgrade vector to csv file
18:42:44,0.0003089,beginning upgrade vector calculations, lambda = 1
18:42:44,9.37e-05,commencing calculation of upgrade vector
18:42:44,0.0001243,forming JtQJ matrix
18:42:44,1.92e-05,commencing to scale JtQJ matrix- first SVD...
18:42:44,6.5e-06,starting REDSVD
18:42:44,1.3e-05,retrieving REDSVD components
18:42:44,8.2e-06,triming REDSVD components to 2elements
18:42:44,6.4e-06,done REDSVD
18:42:44,1.28e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,5.7e-06,JS
18:42:44,7.6e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:42:44,1.5e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,5.2e-06,commencing SVD factorization of lambda-scaled JtQJ
18:42:44,5e-06,starting REDSVD
18:42:44,1.07e-05,retrieving REDSVD components
18:42:44,7e-06,triming REDSVD components to 2elements
18:42:44,5.7e-06,done REDSVD
18:42:44,6.2e-06,SVD factorization complete
18:42:44,7.08e-05,commencing linear algebra multiplication to compute ugrade
18:42:44,7.3e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:42:44,1.29e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:42:44,7e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:42:44,1.71e-05,linear algebra multiplication to compute ugrade complete
18:42:44,1.61e-05,commencing check of parameter bounds and gradients
18:42:44,1.36e-05,commencing calculation of upgrade vector
18:42:44,0.0001081,forming JtQJ matrix
18:42:44,1.24e-05,commencing to scale JtQJ matrix- first SVD...
18:42:44,7.6e-06,starting REDSVD
18:42:44,1.12e-05,retrieving REDSVD components
18:42:44,1.95e-05,triming REDSVD components to 2elements
18:42:44,2.27e-05,done REDSVD
18:42:44,1.79e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,5.8e-06,JS
18:42:44,7.6e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:42:44,2.3e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,8e-06,commencing SVD factorization of lambda-scaled JtQJ
18:42:44,5.1e-06,starting REDSVD
18:42:44,1.05e-05,retrieving REDSVD components
18:42:44,6.9e-06,triming REDSVD components to 2elements
18:42:44,5.7e-06,done REDSVD
18:42:44,5.2e-06,SVD factorization complete
18:42:44,5.5e-05,commencing linear algebra multiplication to compute ugrade
18:42:44,6.7e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:42:44,9.6e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:42:44,6.7e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:42:44,1.52e-05,linear algebra multiplication to compute ugrade complete
18:42:44,8.9e-06,commencing check of parameter bounds
18:42:44,2.39e-05,limiting out of bounds pars
18:42:44,4e-05,change limit/bound enforement for lambda 1: ,, scaling factor: 1
18:42:44,1.8e-05,checking for denormal floating point values
18:42:44,1.92e-05,transforming upgrade pars to model pars
18:42:44,1.74e-05,writing upgrade vector to csv file
18:42:44,0.0001611,beginning upgrade vector calculations, lambda = 10
18:42:44,6.1e-05,commencing calculation of upgrade vector
18:42:44,9.82e-05,forming JtQJ matrix
18:42:44,2.62e-05,commencing to scale JtQJ matrix- first SVD...
18:42:44,8.4e-06,starting REDSVD
18:42:44,1.55e-05,retrieving REDSVD components
18:42:44,8.4e-06,triming REDSVD components to 2elements
18:42:44,6e-06,done REDSVD
18:42:44,1.08e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,8.5e-06,JS
18:42:44,1.04e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:42:44,1.79e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,6.5e-06,commencing SVD factorization of lambda-scaled JtQJ
